cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
40.641721526702455,32.78218153353955,60.17629277332113,146.49832389434653
42.30417571014704,33.19132922702176,60.07169387650638,146.59721741733244
41.78838377205444,33.30390680295976,60.40491571643026,146.6244585554727
42.32952407248179,33.418712676453474,60.32304534952444,146.1391761615678
42.84103395977477,33.245755947997715,60.086576131281966,145.66145119503935
43.19216736820356,33.26920595943959,59.980150730256355,145.32472892156093
41.87145902806986,32.96747565193738,59.72031964207313,144.49666906129804
39.5521574054653,32.40687795230628,59.84632515851841,144.33254895710604
40.30307168907193,32.63060501981706,60.270555183796596,144.90543075013275
39.43518555945618,32.477414965881515,60.48833761356342,146.76811655952935
40.47301511938356,32.94910520454143,60.78944770195268,147.2931873521171
43.13520841870946,33.6538748261629,61.013382843526244,147.89763108042635
42.27299657767258,33.4116921621772,60.64483048612372,147.3213315771048
40.98113812040793,33.28012123250479,60.49071328753267,146.17849895542457
40.5473045871158,33.13461796632693,60.11839306934775,145.34565240515812
40.34969571467947,33.00095794433056,59.910810314015016,145.73006288479985
39.45844424970467,32.44134634780594,59.201252138155716,144.73934309917834
37.361704707650325,31.79077711476795,59.02591792331921,145.72686069617987
38.55032255506712,32.04645268522836,59.46006872834174,146.39303112696638
38.73676223503788,32.05076595921595,59.68639879219578,146.1992904127827
39.58686509774737,32.58153813320106,59.93701430883124,147.0238946511154
40.27209298681028,32.75626803475427,60.1435211446545,148.62328199010744
40.48631191761479,32.98810904018416,60.16009323640129,149.08253842509066
41.12221547202551,33.18612472179132,60.380397003050604,148.73162955715722
42.17030119031619,33.02669527168267,60.29835421578576,147.8418165738752
42.46972146923921,32.98614539094859,60.42416919058681,147.3057122373058
42.38120036320607,33.13496094897271,60.368380748050356,146.24046073591697
41.85155050229222,33.37449191990544,60.4396521641035,146.04989616872737
41.81797207412087,33.06901547868378,60.58211349834814,146.7093824741566
40.77249569520643,32.751780523623296,60.602657391046435,147.77461304074444
41.15558492761339,32.92815017578251,61.13834419722048,149.31868712031402
40.61477778120661,32.99950184424499,61.39812161780029,150.42293201417286
42.16801445477345,33.232272719163866,61.768923573296,151.28960946086727
42.3409569374491,33.12581388956396,61.63848360951519,152.84933606450903
42.34313600915165,33.35211763926347,61.74107071713212,152.24894302534358
42.27725986490373,33.47571224238407,61.322502478007145,151.72207997175232
43.07040657226129,33.95890218901519,61.375919412855076,152.0973728140116
41.93624173143067,33.65524809821661,61.252077018667215,152.34221166711043
40.16954557876791,33.22321143439716,61.12923028789909,150.9391695381957
41.53924100313781,33.51674446072062,61.27819044534041,150.55534469377872
40.617332224168116,33.109629030476015,61.089710541838116,150.78464014115576
39.731741427564934,33.04855436618392,61.2357460247223,149.50788780604333
42.80498828612206,33.84509807338508,61.51123636839312,148.81035508065895
41.45211383459833,33.73438778223384,61.130805844053235,148.86774692207595
41.28141469966582,33.48216986218661,60.979231642907884,149.061345303492
41.28738474396617,33.71861049135993,60.93294850199378,149.8490904210312
41.85272240152992,33.32033990920184,61.05173934063467,149.58516228371184
43.23700589774181,33.7374196008749,61.163260911312044,149.5624057955859
42.119198535346584,33.64648543416886,60.93048815559791,149.126740284234
41.18792499545058,32.94724724454593,60.56210606374768,149.97084275745283
40.820763010402835,33.44250877200606,60.91757614226444,149.9155360377916
40.72792707379202,33.35029834693814,60.959794690545344,149.92130800549847
40.533719010116,33.22384374677705,61.016338904057065,149.83421672169774
41.929575886298295,33.39720962660449,61.19757352475534,150.40646138308014
42.01437736447494,33.49348054925994,61.36974945019954,150.9137251341048
42.565008877627555,33.64400168165714,61.34269486012337,150.54978653182351
43.30996695042919,33.67568499683398,60.76718588554774,149.37783344457034
42.79576837733019,33.44074620616923,60.693970125732754,149.56517380017326
41.72555431027277,33.36044418275004,60.6551548739865,150.27728657027308
43.47312279747153,33.56949941726974,60.762094912958005,150.36074059146245
42.6034356078125,33.462179739804185,60.91451218106625,150.85273085700186
42.05719942437271,32.94029066392436,60.89880695012233,150.96425077114532
41.92920348652603,33.13028663222689,61.00043257605209,151.13293865876358
42.37604438405731,32.58960439846778,60.757789551169225,152.14127208360782
42.22404323723061,32.767052660532734,60.80369771913018,153.42174055079138
43.2347715859893,33.58317521746938,61.14241694313909,153.28798200166875
42.93341485385252,33.86625889947621,60.83343886317242,152.05730938209055
42.65168644388876,33.39637691884186,60.44204521158927,149.70213687784323
43.32181963179154,33.57246401763795,60.321605855492045,149.26011547194364
42.11145583908526,32.97197451217351,60.1325315742728,150.55587796263256
41.6444570760517,33.11050241514728,60.25152210475211,152.12378617451907
43.2655762271219,33.618857134591764,60.4876960911319,152.39340764772766
42.93228407131155,33.24450172074766,60.38485802414431,153.08077060635415
43.18649766308534,33.28753790207056,60.40406167620615,153.7123903385223
43.41142401343582,32.82825080266954,60.25268540358655,153.08997662094967
43.61302147833152,33.03126711844389,60.41379527637398,154.41352145674506
45.44149500669102,28.91975915999167,52.55892399800723,155.2733636013652
46.16327765233757,29.774483533850336,53.19912541858398,162.3207598012737
47.98630085203714,30.19860149882866,54.370937903343005,167.55583498854386
49.48070963484596,31.21959576030275,55.35139211678468,171.33290690955187
51.437915624001405,31.784002461290502,55.952899330647334,169.9400868738789
50.68027791251255,31.79595108347122,55.963913096689176,168.56607257845675
46.98717903768152,30.926419323067613,54.25548994198262,157.88951771942382
47.82178820698487,31.23185773020345,54.64238642486545,156.2534324759074
46.5249799248731,31.35615119885634,55.45333423016916,158.21477667406342
46.68645936537273,31.70949135561959,55.76855778264874,159.46933613144944
47.74760098780612,32.00635419053552,55.9964528225236,160.93089389814682
46.91501769510578,32.21416558213579,54.39723295359631,154.4634032731858
46.200437167934076,32.58711451647841,54.533752012177594,154.12537580792446
46.07465989738235,32.45470452837351,54.64522773637981,154.38346017298016
45.61962572350913,32.37115109612525,54.81359836053565,155.04937075411073
45.08764097694362,32.27377766096837,55.001418188773265,155.447610778259
45.29764441519151,32.36684476154451,55.25728940231859,156.89373842342712
46.07861637879875,32.56502027320797,55.35602972370432,158.4459605734361
46.44005208816559,32.92868841617632,55.6031191898917,159.57190379104196
46.29766960224689,33.10851194893836,55.50290283138608,159.89080072893086
45.969970303424816,33.12530460103565,55.468530588357915,159.60642037247234
45.38706262553861,32.83773140409695,55.29365263561415,158.52405089020277
45.53884255857147,32.49145274148713,55.26166533296759,157.16746265617863
46.00229732391825,32.63213224292239,55.35758699775856,157.88585630804877
46.31189952556295,32.9284361624794,55.52696329739194,158.97470922557366
45.86402875538223,32.83884967785017,55.57302990948945,160.1378778250633
45.26317714195522,32.99956614603911,55.65211797872104,161.46855279382407
44.06201211658459,32.990947972891846,55.722827923469076,162.75434265543333
44.41904845359646,32.979298242423496,55.86702661939421,163.8869363857703
45.605734075602875,32.92754263673535,56.051828681554625,164.47594085195283
45.70035394177005,33.18093144223336,56.161920354516916,164.71965351288665
42.52583950367997,32.83075494271087,55.78412977438422,162.3905281058175
37.67241366633826,32.10968531358323,55.7131719559035,157.45285661635637
33.69026052172701,31.734747580044058,56.07624264405842,151.6949119426852
33.46951385593207,31.74666863467571,56.58197385818019,147.41857712746423
34.223151161614666,32.13999757704221,57.33401307190883,146.61053996872687
33.90639464916363,31.7756112809292,57.9472789416004,148.08131154389352
34.17695202940215,31.479734454203417,58.66803889339018,151.12061609858193
34.38946873691828,32.26796387116479,59.84093094234368,152.9064233811397
33.71851638399589,32.578558288043105,60.66785694677621,152.99523966004804
35.05767201899726,33.2728944455692,61.4140008635816,152.89591989678266
36.52314472077821,33.54885000963342,61.86518965768977,154.40880879621085
37.16197278373385,33.98057290507483,62.18575591453644,155.03772625978132
36.29898393774021,33.76765400532775,62.33306328916639,153.9476098351426
36.78388323045214,33.69291442916156,62.869240460007894,153.7203575091052
38.98496423700205,33.9812803293569,63.39285104979818,153.01355318307037
39.42561256096837,34.2560103408806,63.49688323800978,152.7477170563134
47.54470900974696,34.46587841859276,56.42819533748605,138.06874018530456
49.80686879389104,36.11337633209288,58.68312629325151,144.42666192533014
49.48244057682052,35.762507432833566,59.26685565291942,148.80024425364397
47.45114320453834,34.1116603750931,60.383598980150666,151.95995151231696
47.25155140296903,35.921988845084755,61.02219213122936,154.0860607179848
48.04667157758462,35.52720220750682,61.3538253534444,154.5669945990663
48.29492337051871,35.99985830281119,61.364879712567586,156.28193109668044
47.24922137004925,35.98171989721219,61.578025249622094,156.85037621103098
47.37117377349677,35.87898799408661,61.54195854201478,157.00511530796547
47.00913735375455,35.40342924495027,62.22454805520678,156.83371257649475
44.51693799727138,34.76306897611419,62.98021242025648,157.49106213650668
47.24336011570778,35.57196671702406,62.99980443677171,158.37093001581653
39.0511402015479,30.79714106631521,63.763673609172365,159.78545646494743
37.31769500628187,32.49331745422328,65.81723866184565,161.20318236641248
48.54168173920351,38.08287743498971,66.4526060873363,163.1267434111513
50.667148366731574,37.431924215040304,64.66687277741039,165.09892889606164
38.92479424069109,31.2538703458111,64.05121009206724,165.5753888354282
36.34623983065457,32.29997387323262,65.4756306975501,164.947775290594
48.45216577138497,37.45734502478309,65.86162361312556,165.65913340701113
47.503023726356254,36.35739455048842,64.82862231612238,168.38842096518377
45.11143846369673,34.68007066283375,65.10967843902513,167.2915071411498
47.80081878448997,35.92045189239489,64.81441764987744,165.4978856510732
49.30670353024725,36.31633560438654,64.14144917011153,163.9493125142946
47.65050821530767,35.890030845871394,63.887558736879,162.0838176507475
49.555335142583736,36.0167248976961,63.956528090829146,161.30854729251064
47.64880676085157,34.85037453024025,63.50379140985595,159.8417002458835
45.2789184639226,33.545642524641636,63.11164947508148,158.87778904807246
47.68889673640225,35.46337909612357,62.47533853096859,159.30405046596454
48.70742001503975,35.64555285220573,62.7339609252871,160.41065372159647
46.900337940125944,35.14557357347545,62.81956657149351,161.05436087070316
46.634687990864,35.08547401788707,63.180329928824605,161.03108626996325
47.043591044320706,34.99797917573904,63.27671105498162,162.04791448268583
47.48558409444783,34.87918119132224,63.53149521183187,162.6538372308754
47.05374386273786,35.7707415520989,63.10551732362505,162.92214738314905
44.56958334351871,34.78529903690514,62.97177986173846,162.6182929727819
44.96214328988899,34.06399948794403,63.88626778327253,161.89524731499458
49.75810180164097,36.54718656445776,63.371233278101315,162.6292251046115
47.9184716880553,35.76898612828073,62.848254011101744,163.16383658474493
46.92197756292884,34.85527270519341,62.58754442292729,162.7551357268656
50.398895502090454,36.08445971210796,64.06575508912417,161.41867883377435
49.29256974490095,35.30134659663576,63.18234343659338,162.07905190466712
46.697750236123916,35.179322234518004,62.073070606132156,160.68707330507388
47.40654195444563,36.05789995603143,61.95617334626259,159.88931424547457
48.0030839385007,36.16256062827626,61.926697796911334,160.38677658991406
48.20304069317841,35.87656754941409,61.80518010567816,159.93047355631464
47.094164122493595,35.09690368270434,61.191304061168324,159.3857255253976
48.060354510901995,36.05076012714949,62.00602543267756,159.292776611566
49.24362525675432,35.86595143070759,62.421704947325196,159.90780344279688
47.59381551920262,35.25296827280742,63.00470550608212,160.1947248365621
49.338361594365395,35.646026241628796,63.66074790764999,162.15619611584728
50.10366303551924,34.62071482946117,64.63879518909806,164.88353362360553
54.15191591143926,36.25258650930794,64.71481657986041,166.7935461381407
52.820756497349805,37.71332916431949,64.32044045724453,166.17410101183006
52.2641535023322,37.95035296047794,64.16504075537779,165.20879182726256
51.945360146641576,37.83942692727469,64.0982975044757,165.1185776032431
50.75222482208941,37.49648136481698,64.13204544961977,165.4853103802898
50.03853543467943,37.24216235337353,64.28520767740505,165.3135399897272
48.36110047213399,36.76688055838318,64.41165802397941,164.77597262279068
47.62042748648311,36.57634287108238,64.87271263448278,164.38337587773765
47.32880280304508,36.569997362941095,64.84172112764533,163.46148492211498
49.297399132383866,36.9220889827453,64.93003891952006,162.81977703825237
50.84627215369875,37.0856870174507,64.7634638521526,163.32630339595053
46.92916080237003,36.88421421960222,64.59470692100979,163.8830197753327
44.39034818000363,35.41431717936726,64.23815065480562,164.2118210535152
48.10430814177233,35.8886622179131,64.67987993900852,163.69146578855572
50.35831801004518,36.84806644201383,65.00689612472657,164.7062069062749
49.14554480338416,36.26954403602236,64.6082889555307,165.0117944748202
45.68331083319432,36.33746668865896,64.5688004676165,165.14509810844004
47.276054997076386,36.847313213920266,64.4689000488335,164.9175105711873
47.89328676211329,35.88649705183351,64.38809810879415,163.9189045043488
47.44073516060198,35.29999429144003,64.62945345637482,162.03639144491402
49.27003387086817,36.92759368349159,64.8341502930376,161.31903564480504
49.216609630665644,36.57358050851648,64.7189974304217,162.33701933732632
49.64144168515796,36.07744758974295,64.78297155595737,162.10286148056184
50.27516100119841,36.44678374862499,64.67207416417725,160.6402331207389
51.833240479461985,37.08641169545573,64.67976937306345,160.46896481370266
52.50926261724436,36.86233900991825,64.71086336475906,160.4467825994559
51.850688489528,36.34526649240082,64.45230946748825,160.46932691906835
51.32728771694052,36.2356501438087,64.28110067069379,160.9640126791809
50.47665429174446,35.773574379084025,64.32585904576531,162.25999359892717
50.70669750362309,35.39571870535472,64.27571380395966,163.4227108956464
51.55223422930795,36.50401681076279,63.685926652679306,162.46969831632472
52.18688019547992,36.91283120049359,63.09998630060398,160.24340407598402
50.830428035557816,36.57806812608081,62.52750668362109,159.3179685286829
50.969680500276894,36.15192257587907,62.19176599468055,158.34046995192182
52.08727050505245,36.47264336677187,61.43089916416501,157.06633516597287
49.81621318743783,35.36324194450139,60.3184541493672,154.910733518335
49.6154387874104,35.77726931766183,60.076186369587646,154.69186752222046
49.80147939243907,35.377950897043306,59.70797621565529,155.36373726290424
49.714103021605,34.81028486922459,59.48996313673448,156.46535953846143
48.73911101684515,33.92472636830291,59.545450188883244,156.5442056652425
49.25811201013545,34.25958761999287,59.40694915449627,158.2903096329343
51.21758893267789,35.28823242195378,59.8453296621147,160.96646442754252
50.15676519903784,35.105391960388424,60.139799926407775,162.7493318685482
49.98223062756761,34.80922439732906,60.33932584816778,161.90334596877565
50.15378927383617,35.87931335804082,60.564922825618616,161.32919763874028
50.02628531204206,35.078170583602194,60.10422935734188,160.61846634027955
49.941302686252044,36.0935892631023,60.11254872207383,160.68241641408608
49.621803589560834,35.63064471530789,60.21507503228085,160.98799760965014
48.72877977967836,35.2199168519144,60.236281871647925,162.26388764188357
48.92139722582251,35.20720059977349,60.373476816256286,162.81743460867543
50.596941277496995,36.02282938120036,60.49544342394206,163.12826839882294
49.53259862043275,35.64853606132414,60.34812604033461,162.4934302792239
48.965141748096094,35.43032466638536,60.46407677511919,162.66902989338595
48.38483547913097,35.18538952957712,60.35925995640879,162.7008987170637
49.47813337987716,35.69121261735444,60.40463388933176,162.90898815200902
49.284525421196165,35.9874773927252,60.42075732208385,163.0936726984676
49.02079084435189,35.600916383630334,60.531303933598416,163.33196445051718
49.70153827119347,34.756345693718785,60.43250128660694,162.27510167086734
50.2631513247303,35.11265063564231,60.38558473515084,161.8939108182858
50.00921950551174,35.31341877985013,60.57569968794054,162.60960199781957
48.19286086432149,35.12600505090843,60.65201270476797,164.1223069415784
46.82161815898784,34.904099042970486,60.657598874745254,163.70462516851296
45.726525689906076,34.72200785357396,60.63325844702017,163.74956558867743
45.79139524572605,34.758831420778506,60.88260454104524,164.30895502201946
47.445463318709876,35.00378887503304,61.12294910096211,165.3273804936466
50.261638484070694,35.51739368160799,61.21111000891245,165.86199995742044
51.18739213950383,35.49033047012934,60.54748944338406,164.4070821702613
52.45905806484398,36.02713133242421,60.664906412581686,162.9195150896039
49.39336347860943,34.7201783124927,59.89827087348743,160.85141493876722
45.07538197551315,32.47170033190645,59.68090952478063,159.93491154979216
45.36909817934366,32.69733077502769,60.25064668762887,163.06896494781407
47.33954391069255,32.98182591523202,61.27078521092667,164.50939498961014
46.25408426381597,32.57533225946142,61.552567996148746,166.21259814286515
44.875906409527246,31.86736861433483,61.6292026233919,164.70915963684627
44.15272648248758,30.676438168781562,61.67383005718607,163.8012929171457
44.90886115002798,30.66805429131395,61.96503877738326,166.10651590861582
44.883241738204546,30.64642745929102,62.685237890829114,167.98449566353338
44.272628348935186,30.49204016382311,63.28433914192454,169.29384983605328
44.09847600541853,30.476242424585198,63.84245199130167,171.61862252025475
44.690649141798,30.53591439624419,64.6451493342488,173.0962947118013
44.349607929065286,30.727061543371498,65.37639909235551,175.62960611090617
45.11000231900151,31.047690964375978,65.96414475166968,176.70333367808308
45.61558693290097,31.1227975181433,66.40283590311269,176.3830854409468
44.55142619443264,30.752305493664352,66.50597728841217,176.15067929528135
44.33548743195555,31.25540302429576,66.91562681959022,176.79027044229878
44.7296716497674,30.694617728351233,67.15467839558387,178.3941876051722
46.18430439230328,31.261548822504658,67.70832947632064,180.94933227194176
47.16850018984228,31.652426335278378,68.0769682620467,182.9653319328301
46.83472934231562,31.43307267079193,68.16474663365935,184.28834768017052
46.76990130520618,31.876822153727307,68.32288105296828,183.9419759768957
45.627516485926236,31.83143295597179,68.41266611579445,183.4733641889513
46.372892296540854,32.025948953194714,68.5909166032368,183.04449609621264
46.499446298526095,32.43130260953099,68.6109684551777,182.2959509722365
47.19296182270864,32.65629508081323,68.49755576063981,180.42998294497352
46.73923106110711,32.5562888378936,68.27548068845647,180.4953138315397
45.79866661472415,32.27957608607636,67.73657738632548,178.55873938774826
46.09336313788291,32.27646522884758,67.8715749641626,180.2282082084295
45.238454370227586,32.179479160358234,67.93828763148589,179.72868150503368
46.14407647018322,32.82972386683319,67.90388773511393,179.09822774373927
44.46322332002614,32.27519306408545,68.00421103989251,180.9544382124806
45.207165936791434,32.596587158105365,68.39889624230537,180.02576265507858
45.92046693300197,32.81212870595462,68.47860259000078,181.21471281989545
47.67156338196085,32.89141460169751,68.85166021250954,181.38052507904771
42.4476510786941,30.77123793482434,69.14330000319043,180.89365287999303
41.02377944308736,29.731039508247818,69.77829124875996,180.4011694239404
48.01383213211629,34.16442257855431,70.50551658306202,180.77636845394355
53.10218771988923,35.00654913355634,69.32416918654394,181.5761232303633
52.1292110727878,33.80140066146845,68.70045203429007,181.93751408777152
50.57274557395092,33.647738448738465,68.32055247763083,180.1421687869105
50.08771949015524,33.679122634916084,68.12130683113274,178.75018690722573
47.401929042194155,32.972822671542616,67.90457307312435,178.50651153827627
49.59506220021936,33.360669935231776,68.12325289469666,179.27886665240484
50.126287748984566,33.42550956834195,68.2140403416874,180.10228539606936
49.11861191955213,32.97296567029234,67.85644957515018,176.98651226218306
48.29042845888052,33.376121392867006,67.62856020815067,176.30104168879654
48.678339345262565,33.52447407956169,67.6766884885556,175.74174733052644
48.12703574566377,33.645107200870896,67.75503669713473,175.58277120610165
46.90739740148775,33.70398919241768,68.02331790676361,175.52063586926258
45.3817416030503,33.11356792330992,68.21142636812642,175.91487398838342
46.03171315830154,33.01986069466929,68.76096828649607,177.27666424005216
46.66256488063772,33.75451772066202,69.07801543813405,178.72209239790783
47.55263437622924,33.32698364519587,69.41501368948785,180.59789025485796
48.459586790488565,33.86858537483999,69.4952315215745,180.38236661483623
48.2068360815194,34.108923571365715,69.51872758039373,180.06066986430142
46.968355782599566,33.59530409090681,69.60182080255534,178.5424058083587
47.559158743423154,33.92982387948294,69.72492908667337,178.0217355893703
46.71218959641527,33.460488313948474,69.25989147830978,177.38976627916614
47.20100456794887,33.41995524546701,69.12590752576413,177.14341252765325
46.877866729710895,33.859869686717744,69.52939499477793,177.36279250262538
46.03369329951713,33.889683361198394,69.52621610295782,176.8881584297806
46.54139619114147,33.86513562724126,69.25462695456952,177.04194959698506
46.95286522368471,33.90205678874852,68.88905928298865,177.3110911287962
46.8680152104498,33.962704710258066,68.77133210253626,177.8580990266981
45.32770854360211,33.13383630440047,68.29049386179751,176.0663859349396
45.68185125218666,32.90449595053916,68.92661070916927,177.13576969789534
47.28716662521859,33.537885849540885,68.63957272738907,177.2374376801764
47.434455344809265,33.37024090471207,68.25742462087716,176.30501566838478
47.45714177435955,32.78561078193338,67.63586999454996,175.77704302381628
44.64281656703021,32.2208945966158,67.35418536623963,173.1219921265392
46.99035351799963,33.08740721048086,67.81615576393077,173.3354654953441
48.84362960994747,34.32592720417709,68.75510524229331,172.71274764411248
47.85560823234002,34.40002822214041,69.10833275243918,173.1332728138252
48.21459287134856,34.7047931274719,69.539119409707,173.8248351135268
48.47095083998032,34.91039805888015,69.77170800865687,174.15285355161046
47.4541379581444,34.76317748945439,70.11689643430803,175.10170730392892
49.4036595790657,35.04526902376489,70.2598611765733,175.6405034764712
49.111355300325485,34.82659963648787,69.98389431495636,175.46734269301817
48.16515585380916,34.53477985885292,69.84521619905392,174.72510428523066
47.75024429307212,34.73611421816693,69.145220353816,172.8863882986876
49.34589856238009,35.0520594077342,69.25451882598968,172.32220418282913
49.87901433243941,35.42815308334509,69.60135026677379,170.97540173681202
47.63521709426582,34.83625436889445,68.81486816048297,168.901028396152
47.65969789945162,34.25885556610163,69.09618528291281,169.42149197227545
49.46933244250689,35.357039737118725,69.45115084560727,170.07544500969607
48.94707550721431,35.98662271259824,69.60695792540582,170.85617544319288
47.80899838703435,35.9520587206787,69.27013192837175,170.31676302225114
48.88298875708201,36.076063500678764,68.99837674189213,169.93257375692565
50.335177956304875,36.00700486676596,69.0801317241784,170.94631986421174
51.15218778710258,36.40345374037564,69.12730107448888,170.71596851291704
50.83893766831217,36.170381930154264,68.82458879091385,171.3698488467971
50.71877719168402,36.30146263784439,68.61653674226363,170.25564193471294
49.63774751257412,35.79813970662858,68.30647339149417,168.85892079433643
50.17152116221075,35.859121048819034,68.31988712291732,168.58164638047307
49.82423336497638,35.865095652978304,68.36736978836655,168.91372197034505
48.70670627256745,35.88541908415865,68.45436276093253,168.70202380470306
51.84627989826451,36.14508488570346,68.42260133745246,167.92626176276525
51.92418899434733,36.58929800843429,68.47192931791935,169.33485939105884
52.04458210368577,36.427942096011,68.44897014257928,169.33935193975424
50.91072817856988,35.5703233733122,68.62814362248469,169.00404557405992
47.325624412283,35.45943028481726,68.47376653178566,168.58671322997668
46.07695905478016,34.14026638180716,68.8057766717083,168.78743069745568
47.45216951185156,33.6220129809901,69.53276097470071,169.3392238782154
50.70067941381996,36.51227637603708,68.94384885279622,168.44598008128975
50.534760239861996,36.14354637952959,69.1489289708301,168.42577037626768
49.67272341105166,35.99274604903423,69.12678005455565,168.5415870382788
50.86015748680291,36.13612644268489,69.38726021314542,168.93236902933847
50.37625001739605,36.26410666662735,69.55637521295216,169.39104374657924
49.82322393094784,36.10692143050678,69.50381738103268,169.24170378849888
50.21330891711896,36.544115266112,69.44267171403267,168.49387542918444
50.985717977984514,36.16171721819903,60.16547260824011,153.081395010886
52.72752956237655,37.82841643087218,60.078999896844195,151.42195546830538
52.8508911109455,36.88633323433525,60.29195232724177,151.96356796968328
